103.1.70.66; 103.1.70.66; /beginner/droidsev3.pptx; 11/Oct/2014:06:56:20;  103.1.70.66;   5.2999,100.2605;   Bayan Lepas;   Pulau Pinang
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:06:47:55; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:06:50:04; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:06:52:04; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:06:52:27; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:06:57:53; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:06:58:33; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:06:59:25; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:07:01:44; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:07:01:44; None; None; None; None
ec2-54-187-222-253.us-west-2.compute.amazonaws.com; 54.187.222.253; /FLL2014/Resources/drawplan/; 11/Oct/2014:07:04:11;  ec2-54-187-222-253.us-west-2.compute.amazonaws.com;  45.7788,-119.5290;  Boardman;  Oregon
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/wheelconverter/; 11/Oct/2014:07:18:30; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/wheelconverter/; 11/Oct/2014:07:18:36; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/Scorer/; 11/Oct/2014:08:02:40; None; None; None; None
zccy01cs103.houston.hp.com; 15.211.201.83; /EV3trainer/droidsev3.pptx; 11/Oct/2014:09:12:58;  zccy01cs103.houston.hp.com;  37.3762,-122.1826;  Palo Alto;  California
crawl-66-249-79-62.googlebot.com; 66.249.79.62; /FLL2014/Resources/Scorer/ipad/; 11/Oct/2014:10:05:21;  crawl-66-249-79-62.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
msnbot-157-55-39-152.search.msn.com; 157.55.39.152; /FLL2014/Resources/Scorer/ipad/; 11/Oct/2014:10:16:44;  msnbot-157-55-39-152.search.msn.com;  47.6801,-122.1206;  Redmond;  Washington
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:11:08:57; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:11:10:49; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:11:11:08; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:11:11:21; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:11:12:25; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:11:12:42; None; None; None; None
host-176-41-148-2.reverse.superonline.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:11:12:51; None; None; None; None
46-236-26-103.servers.dedipower.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 11/Oct/2014:13:55:31; None; None; None; None
ded3124.sysms.net; 46.236.24.52; /FLL2014/Resources/drawplan/; 11/Oct/2014:13:55:31;  ded3124.sysms.net;  51.5000,-0.1300;  None;  None
s4-108.weststpaul.k12.mn.us; 206.131.108.4; /FLL2014/Resources/Scorer/; 11/Oct/2014:14:59:44;  s4-108.weststpaul.k12.mn.us;  44.8093,-93.1975;  Saint Paul;  Minnesota
s4-108.weststpaul.k12.mn.us; 206.131.108.4; /FLL2014/Resources/drawplan/; 11/Oct/2014:15:00:22;  s4-108.weststpaul.k12.mn.us;  44.8093,-93.1975;  Saint Paul;  Minnesota
73.161.151.176; 73.161.151.176; /FLL2014/Resources/Scorer/; 11/Oct/2014:15:27:37;  73.161.151.176;  38.0000,-97.0000;  None;  None
zccy01cs103.houston.hp.com; 15.211.201.83; /EV3trainer/EV3robot.pdf; 11/Oct/2014:19:07:53;  zccy01cs103.houston.hp.com;  37.3762,-122.1826;  Palo Alto;  California
msnbot-157-55-39-226.search.msn.com; 157.55.39.226; /FLL2014/Resources/Scorer/; 11/Oct/2014:19:29:49;  msnbot-157-55-39-226.search.msn.com;  47.6801,-122.1206;  Redmond;  Washington
msnbot-207-46-13-42.search.msn.com; 207.46.13.42; /FLL2014/Resources/drawplan/; 11/Oct/2014:19:30:31;  msnbot-207-46-13-42.search.msn.com;  47.6801,-122.1206;  Redmond;  Washington
msnbot-207-46-13-42.search.msn.com; 207.46.13.42; /FLL2014/Resources/Scorer/print.pdf; 11/Oct/2014:19:30:31;  msnbot-207-46-13-42.search.msn.com;  47.6801,-122.1206;  Redmond;  Washington
72-160-3-62.dyn.centurytel.net; 72.160.3.62; /FLL2014/Resources/misc/roles.pdf; 11/Oct/2014:20:17:28;  72-160-3-62.dyn.centurytel.net;  48.1987,-114.3857;  Kalispell;  Montana
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 11/Oct/2014:22:13:44;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 11/Oct/2014:22:13:44;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 11/Oct/2014:22:13:44;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/planning.pdf; 11/Oct/2014:22:15:03;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/drawplan/; 11/Oct/2014:22:16:02;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/engjournal.pdf; 11/Oct/2014:22:17:42;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/engjournal.pdf; 11/Oct/2014:22:17:43;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/engjournal.pdf; 11/Oct/2014:22:17:43;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
c-68-60-67-187.hsd1.mi.comcast.net; 68.60.67.187; /FLL2014/Resources/misc/roles.pdf; 11/Oct/2014:22:18:16;  c-68-60-67-187.hsd1.mi.comcast.net;  42.3291,-83.4877;  Canton;  Michigan
static-50-53-35-162.bvtn.or.frontiernet.net; 50.53.35.162; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:00:04:34;  static-50-53-35-162.bvtn.or.frontiernet.net;  45.5222,-122.8593;  Beaverton;  Oregon
static-50-53-35-162.bvtn.or.frontiernet.net; 50.53.35.162; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:00:25:09;  static-50-53-35-162.bvtn.or.frontiernet.net;  45.5222,-122.8593;  Beaverton;  Oregon
wireless_broadband_router; 98.111.220.189; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:00:48:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:00:48:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:00:48:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
ashas-air.home; 0.0.0.0; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:00:48:34; None; None; None; None
d149-67-42-183.col.wideopenwest.com; 67.149.183.42; /FLL2014/Resources/drawplan/; 12/Oct/2014:00:48:51;  d149-67-42-183.col.wideopenwest.com;  40.1176,-83.1265;  Dublin;  Ohio
d149-67-42-183.col.wideopenwest.com; 67.149.183.42; /FLL2014/Resources/drawplan/; 12/Oct/2014:01:00:19;  d149-67-42-183.col.wideopenwest.com;  40.1176,-83.1265;  Dublin;  Ohio
76.92.66.45; 76.92.66.45; /FLL2014/Resources/misc/planning.pdf; 12/Oct/2014:01:03:05;  76.92.66.45;   39.4841,-80.0601;   Fairmont;   West Virginia
76.92.66.45; 76.92.66.45; /FLL2014/Resources/misc/roles.pdf; 12/Oct/2014:01:03:25;  76.92.66.45;   39.4841,-80.0601;   Fairmont;   West Virginia
ashas-air.home; 0.0.0.0; /FLL2014/Resources/misc/engjournal.pdf; 12/Oct/2014:01:07:42; None; None; None; None
ashas-air.home; 0.0.0.0; /FLL2014/Resources/misc/planning.pdf; 12/Oct/2014:01:08:20; None; None; None; None
ashas-air.home; 0.0.0.0; /FLL2014/Resources/misc/roles.pdf; 12/Oct/2014:01:08:43; None; None; None; None
ashas-air.home; 0.0.0.0; /FLL2014/Resources/misc/15weeks.pdf; 12/Oct/2014:01:09:00; None; None; None; None
baiduspider-180-76-5-64.crawl.baidu.com; 92.242.140.21; /FLL2014/Resources/Scorer/print.pdf; 12/Oct/2014:01:22:20;  cpe-76-92-66-45.ma.res.rr.com;  51.5000,-0.1300;  None;  None
static-50-53-42-187.bvtn.or.frontiernet.net; 50.53.42.187; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:02:51:58;  static-50-53-42-187.bvtn.or.frontiernet.net;   45.5534,-122.8192;   Portland;   Oregon
cpe-107-10-250-218.neo.res.rr.com; 107.10.250.218; /FLL2014/Resources/drawplan/; 12/Oct/2014:03:20:11;  cpe-107-10-250-218.neo.res.rr.com;   39.8686,-86.1003;   Indianapolis;   Indiana
cpe-107-10-250-218.neo.res.rr.com; 107.10.250.218; /FLL2014/Resources/misc/planning.pdf; 12/Oct/2014:03:20:22;  cpe-107-10-250-218.neo.res.rr.com;   39.8686,-86.1003;   Indianapolis;   Indiana
cpe-107-10-250-218.neo.res.rr.com; 107.10.250.218; /FLL2014/Resources/misc/roles.pdf; 12/Oct/2014:03:20:41;  cpe-107-10-250-218.neo.res.rr.com;   39.8686,-86.1003;   Indianapolis;   Indiana
cpe-107-10-250-218.neo.res.rr.com; 107.10.250.218; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:03:21:18;  cpe-107-10-250-218.neo.res.rr.com;   39.8686,-86.1003;   Indianapolis;   Indiana
ashas-air.home; 0.0.0.0; /FLL2014/Resources/drawplan/; 12/Oct/2014:04:39:39; None; None; None; None
ashas-air.home; 0.0.0.0; /FLL2014/Resources/Scorer/; 12/Oct/2014:04:40:01; None; None; None; None
baiduspider-180-76-5-147.crawl.baidu.com; 92.242.140.21; /FLL2014/Resources/misc/15weeks.pdf; 12/Oct/2014:09:33:36;  cpe-76-92-66-45.ma.res.rr.com;  51.5000,-0.1300;  None;  None
150-70-173-47.trendmicro.com; 150.70.173.47; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:11:02:05;  150-70-173-47.trendmicro.com;  35.6900,139.6900;  None;  None
pool-108-20-217-238.bstnma.fios.verizon.net; 108.20.217.238; /FLL2014/Resources/drawplan/; 12/Oct/2014:12:50:53;  pool-108-20-217-238.bstnma.fios.verizon.net;  42.4574,-71.2178;  Lexington;  Massachusetts
pool-108-20-217-238.bstnma.fios.verizon.net; 108.20.217.238; /FLL2014/Resources/drawplan/; 12/Oct/2014:12:54:11;  pool-108-20-217-238.bstnma.fios.verizon.net;  42.4574,-71.2178;  Lexington;  Massachusetts
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:13:15:51;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:13:15:51;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/timeline.pdf; 12/Oct/2014:13:16:09;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/timeline.pdf; 12/Oct/2014:13:16:09;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:13:15:50;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/15weeks.pdf; 12/Oct/2014:13:20:53;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/15weeks.pdf; 12/Oct/2014:13:20:53;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/timeline.pdf; 12/Oct/2014:13:16:08;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/drawplan/; 12/Oct/2014:13:25:05;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/15weeks.pdf; 12/Oct/2014:13:20:53;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/planning.pdf; 12/Oct/2014:13:26:29;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/engjournal.pdf; 12/Oct/2014:13:27:10;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/engjournal.pdf; 12/Oct/2014:13:27:11;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/roles.pdf; 12/Oct/2014:13:27:35;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/Scorer/; 12/Oct/2014:13:28:57;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
71-81-89-212.dhcp.stls.mo.charter.com; 71.81.89.212; /FLL2014/Resources/misc/engjournal.pdf; 12/Oct/2014:13:27:09;  71-81-89-212.dhcp.stls.mo.charter.com;   38.0000,-97.0000;   None;   None
107.77.90.126; 107.77.90.126; /FLL2014/Resources/Scorer/; 12/Oct/2014:14:22:33;  107.77.90.126;  38.0000,-97.0000;  None;  None
jfdmzpr01-ext.jf.intel.com; 134.134.139.70; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:14:24:14;  jfdmzpr01-ext.jf.intel.com;  37.3541,-121.9552;  Santa Clara;  California
8.28.16.254; 8.28.16.254; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:14:24:14;  8.28.16.254;   38.0000,-97.0000;   None;   None
161.98.10.170; 161.98.10.170; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:18:50:07;  161.98.10.170;  40.0481,-105.3842;  Boulder;  Colorado
crawl-66-249-79-148.googlebot.com; 66.249.79.148; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:19:20:20;  crawl-66-249-79-148.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
d149-67-42-183.col.wideopenwest.com; 67.149.183.42; /FLL2014/Resources/drawplan/; 12/Oct/2014:20:16:43;  d149-67-42-183.col.wideopenwest.com;  40.1176,-83.1265;  Dublin;  Ohio
cpe-70-112-215-5.austin.res.rr.com; 70.112.215.5; /FLL2014/Resources/misc/timeline.pdf; 12/Oct/2014:21:00:34;  cpe-70-112-215-5.austin.res.rr.com;  30.2966,-97.7663;  Austin;  Texas
cpe-70-112-215-5.austin.res.rr.com; 70.112.215.5; /FLL2014/Resources/misc/timeline.pdf; 12/Oct/2014:21:00:34;  cpe-70-112-215-5.austin.res.rr.com;  30.2966,-97.7663;  Austin;  Texas
cpe-70-112-215-5.austin.res.rr.com; 70.112.215.5; /FLL2014/Resources/misc/timeline.pdf; 12/Oct/2014:21:00:35;  cpe-70-112-215-5.austin.res.rr.com;  30.2966,-97.7663;  Austin;  Texas
cpe-70-112-215-5.austin.res.rr.com; 70.112.215.5; /FLL2014/Resources/misc/engjournal.pdf; 12/Oct/2014:21:16:49;  cpe-70-112-215-5.austin.res.rr.com;  30.2966,-97.7663;  Austin;  Texas
cpe-70-112-215-5.austin.res.rr.com; 70.112.215.5; /FLL2014/Resources/misc/engjournal.pdf; 12/Oct/2014:21:16:49;  cpe-70-112-215-5.austin.res.rr.com;  30.2966,-97.7663;  Austin;  Texas
cpe-70-112-215-5.austin.res.rr.com; 70.112.215.5; /FLL2014/Resources/misc/engjournal.pdf; 12/Oct/2014:21:16:49;  cpe-70-112-215-5.austin.res.rr.com;  30.2966,-97.7663;  Austin;  Texas
static-50-53-42-187.bvtn.or.frontiernet.net; 50.53.42.187; /FLL2014/Resources/drawplan/; 12/Oct/2014:23:13:56;  static-50-53-42-187.bvtn.or.frontiernet.net;   45.5534,-122.8192;   Portland;   Oregon
crawl-66-249-79-1.googlebot.com; 66.249.79.1; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:23:28:03;  crawl-66-249-79-1.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-62.googlebot.com; 66.249.79.62; /FLL2014/Resources/Scorer/; 12/Oct/2014:23:28:33;  crawl-66-249-79-62.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
msnbot-207-46-13-6.search.msn.com; 207.46.13.6; /FLL2014/Resources/wheelconverter/; 12/Oct/2014:23:37:27;  msnbot-207-46-13-6.search.msn.com;  47.6801,-122.1206;  Redmond;  Washington
crawl-66-249-79-46.googlebot.com; 66.249.79.46; /Droids_Robotics/Events/Entries/2014/8/1_Droids_Receive_FLL_mat_files/droppedImage.pdf; 13/Oct/2014:01:13:34;  crawl-66-249-79-46.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-54.googlebot.com; 66.249.79.54; /FLL2014/Resources/wheelconverter/; 13/Oct/2014:01:58:33;  crawl-66-249-79-54.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-46.googlebot.com; 66.249.79.46; /FLL2014/Resources/Scorer/print.pdf; 13/Oct/2014:03:13:34;  crawl-66-249-79-46.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-54.googlebot.com; 66.249.79.54; /FLL2014/Resources/Scorer/; 13/Oct/2014:03:28:33;  crawl-66-249-79-54.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
ip68-7-42-193.sd.sd.cox.net; 68.7.42.193; /FLL2014/Resources/wheelconverter/; 13/Oct/2014:03:39:40;  ip68-7-42-193.sd.sd.cox.net;  32.7794,-116.8600;  El Cajon;  California
ip68-7-42-193.sd.sd.cox.net; 68.7.42.193; /FLL2014/Resources/drawplan/; 13/Oct/2014:03:40:08;  ip68-7-42-193.sd.sd.cox.net;  32.7794,-116.8600;  El Cajon;  California
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /FLL2014/Resources/misc/timeline.pdf; 13/Oct/2014:03:54:42;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /FLL2014/Resources/wheelconverter/; 13/Oct/2014:03:56:03;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /FLL2014/Resources/misc/engjournal.pdf; 13/Oct/2014:03:56:33;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /FLL2014/Resources/misc/roles.pdf; 13/Oct/2014:03:57:07;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
crawl-66-249-79-156.googlebot.com; 66.249.79.156; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 13/Oct/2014:04:42:34;  crawl-66-249-79-156.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
ec2-204-236-235-245.compute-1.amazonaws.com; 204.236.235.245; /EV3trainer/beginner/droidsev3.pptx; 13/Oct/2014:04:50:23;  ec2-204-236-235-245.compute-1.amazonaws.com;  39.0437,-77.4875;  Ashburn;  Virginia
ec2-204-236-235-245.compute-1.amazonaws.com; 204.236.235.245; /EV3trainer/intermediate/debug/debuggingtechniques.pptx; 13/Oct/2014:04:51:29;  ec2-204-236-235-245.compute-1.amazonaws.com;  39.0437,-77.4875;  Ashburn;  Virginia
crawl-66-249-79-1.googlebot.com; 66.249.79.1; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 13/Oct/2014:06:07:35;  crawl-66-249-79-1.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-62.googlebot.com; 66.249.79.62; /FLL2014/Resources/drawplan/; 13/Oct/2014:07:00:07;  crawl-66-249-79-62.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-62.googlebot.com; 66.249.79.62; /FLL2014/Resources/misc/engjournal.pdf; 13/Oct/2014:08:15:47;  crawl-66-249-79-62.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-156.googlebot.com; 66.249.79.156; /FLL2014/Resources/misc/StrategyWorksheet.pdf; 13/Oct/2014:11:00:48;  crawl-66-249-79-156.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-46.googlebot.com; 66.249.79.46; /FLL2014/Resources/Scorer/; 13/Oct/2014:11:01:45;  crawl-66-249-79-46.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-54.googlebot.com; 66.249.79.54; /FLL2014/Resources/wheelconverter/; 13/Oct/2014:11:01:46;  crawl-66-249-79-54.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
85.19.187.21; 85.19.187.21; /FLL2014/Resources/misc/timeline.pdf; 13/Oct/2014:11:43:29;  85.19.187.21;  60.3911,5.3247;  Bergen;  Hordaland
crawl-66-249-79-62.googlebot.com; 66.249.79.62; /FLL2014/Resources/drawplan/; 13/Oct/2014:12:00:47;  crawl-66-249-79-62.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
157.182.84.10; 157.182.84.10; /FLL2014/Resources/drawplan/; 13/Oct/2014:12:29:11;  157.182.84.10;  39.6456,-79.9433;  Morgantown;  West Virginia
crawl-66-249-79-54.googlebot.com; 66.249.79.54; /FLL2014/Resources/wheelconverter/; 13/Oct/2014:13:30:47;  crawl-66-249-79-54.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
crawl-66-249-79-62.googlebot.com; 66.249.79.62; /FLL2014/Resources/Scorer/; 13/Oct/2014:13:45:47;  crawl-66-249-79-62.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
46-236-26-103.servers.dedipower.net; 0.0.0.0; /FLL2014/Resources/drawplan/; 13/Oct/2014:14:06:37; None; None; None; None
ded3126.sysms.net; 46.236.24.54; /FLL2014/Resources/drawplan/; 13/Oct/2014:14:06:37;  ded3126.sysms.net;  51.5000,-0.1300;  None;  None
crawl-66-249-79-62.googlebot.com; 66.249.79.62; /FLL2014/Resources/misc/15weeks.pdf; 13/Oct/2014:14:15:48;  crawl-66-249-79-62.googlebot.com;  37.4192,-122.0574;  Mountain View;  California
msnbot-207-46-13-6.search.msn.com; 207.46.13.6; /FLL2014/Resources/Scorer/iphone/; 13/Oct/2014:14:24:15;  msnbot-207-46-13-6.search.msn.com;  47.6801,-122.1206;  Redmond;  Washington
198.30.251.116; 198.30.251.116; /FLL2014/Resources/drawplan/; 13/Oct/2014:14:44:04;  198.30.251.116;  39.9881,-83.0444;  Columbus;  Ohio
